,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.73,47.48,39.38,33.57,25.26,23.45,15.37,15.3,8.86,10.41,4.99,6.99,3.12,4.51,1.83,3.55,1.15,2.57,0.81,1.83,0.58,1.29,0.4,0.9,0.31,0.77,0.16,0.45,0.12,0.37,0.07,0.28,0.04,0.22,0.03,0.09,0.03,0.07,0.01,0.07,0.01,0.07,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.21,46.98,43.13,36.8,32.6,27.97,22.8,20.78,15.52,16.02,10.6,11.74,7.26,8.71,5.39,6.48,4.0,4.86,2.58,3.39,1.92,2.57,1.47,2.01,1.06,1.49,0.91,1.15,0.8,0.87,0.57,0.58,0.44,0.48,0.21,0.38,0.16,0.36,0.14,0.31,0.11,0.3,0.08,0.22,0.08,0.17,0.06,0.14,0.06,0.11,0.04,0.06,0.03,0.06,0.02,0.06,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.03,0.02,0.02,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3m TTC,53.73,46.36,44.38,38.07,35.2,31.18,26.5,24.75,19.63,19.09,14.24,14.99,10.29,11.63,7.15,9.27,5.47,7.2,3.98,5.28,3.1,4.15,2.54,3.18,1.86,2.77,1.46,2.15,1.14,1.92,0.92,1.66,0.72,1.47,0.59,1.03,0.45,0.81,0.4,0.72,0.31,0.57,0.22,0.49,0.22,0.4,0.15,0.34,0.15,0.25,0.15,0.23,0.13,0.2,0.13,0.16,0.13,0.16,0.13,0.13,0.13,0.13,0.09,0.1,0.07,0.09,0.07,0.09,0.04,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02
4m TTC,53.78,46.34,45.86,39.17,37.03,32.75,30.36,26.54,23.58,22.37,17.57,18.05,13.54,14.18,10.37,11.2,7.99,9.08,6.15,7.5,4.59,6.24,3.79,5.14,2.91,4.15,2.18,3.43,1.71,2.72,1.33,2.22,1.07,1.72,0.85,1.29,0.76,1.13,0.6,1.03,0.54,0.86,0.37,0.69,0.29,0.54,0.2,0.45,0.19,0.4,0.18,0.39,0.17,0.33,0.15,0.29,0.13,0.26,0.12,0.24,0.1,0.18,0.06,0.16,0.06,0.15,0.05,0.14,0.04,0.13,0.03,0.09,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09
5m TTC,54.53,45.54,47.29,38.95,39.68,33.43,32.33,28.28,26.24,23.65,20.61,19.87,15.92,16.6,12.42,13.97,10.07,11.43,7.85,9.94,6.0,8.19,4.62,6.83,3.48,5.41,2.6,4.24,2.14,3.53,1.81,3.08,1.57,2.77,1.38,2.39,1.11,2.04,0.86,1.87,0.77,1.54,0.57,1.16,0.49,1.08,0.43,0.9,0.39,0.79,0.29,0.62,0.28,0.56,0.22,0.49,0.19,0.4,0.14,0.37,0.13,0.37,0.11,0.32,0.1,0.32,0.09,0.28,0.06,0.26,0.06,0.25,0.05,0.24,0.05,0.23,0.05,0.22,0.04,0.17
6m TTC,54.44,45.6,48.1,39.16,41.4,33.34,34.28,28.47,27.59,23.73,22.56,20.41,18.18,17.59,14.33,14.96,11.73,12.72,9.32,10.78,7.15,9.46,5.73,8.02,4.58,6.84,3.73,6.01,2.9,5.02,2.39,4.15,2.02,3.64,1.79,3.17,1.39,2.82,1.17,2.39,0.97,1.96,0.86,1.83,0.76,1.43,0.63,1.21,0.53,1.12,0.48,0.93,0.36,0.85,0.3,0.63,0.22,0.52,0.2,0.45,0.19,0.4,0.17,0.34,0.13,0.34,0.13,0.34,0.1,0.32,0.07,0.29,0.07,0.29,0.07,0.28,0.07,0.28,0.06,0.27
7m TTC,54.8,45.27,48.68,39.18,41.88,34.02,35.69,29.68,30.44,25.55,24.26,21.99,19.4,19.37,16.29,16.64,13.43,14.24,10.95,12.44,8.77,10.41,6.87,8.83,5.58,7.33,4.59,6.28,3.7,5.5,3.02,4.68,2.4,4.05,1.85,3.61,1.58,3.08,1.25,2.81,1.0,2.55,0.93,2.22,0.82,2.05,0.62,1.8,0.57,1.58,0.49,1.41,0.47,1.38,0.4,1.12,0.29,1.0,0.27,0.93,0.22,0.85,0.21,0.78,0.18,0.68,0.16,0.67,0.11,0.49,0.08,0.41,0.06,0.4,0.04,0.38,0.04,0.36,0.04,0.36
8m TTC,54.65,45.39,48.82,40.12,42.6,34.67,36.62,30.25,31.29,26.07,25.97,22.49,21.28,19.76,17.68,17.19,14.43,14.74,11.96,12.97,9.72,11.39,7.71,9.86,6.38,8.59,5.1,7.24,4.16,6.26,3.64,5.44,3.08,4.72,2.3,4.15,2.01,3.56,1.66,3.18,1.45,2.9,1.26,2.39,1.02,2.12,0.88,1.88,0.76,1.69,0.65,1.53,0.62,1.47,0.57,1.38,0.5,1.2,0.41,1.04,0.37,0.97,0.31,0.9,0.25,0.87,0.2,0.81,0.13,0.63,0.11,0.59,0.09,0.55,0.09,0.53,0.08,0.48,0.08,0.45
9m TTC,54.52,45.49,48.97,40.35,42.91,35.67,37.68,31.27,32.49,27.33,27.68,23.95,22.83,21.23,19.31,18.38,16.12,16.19,13.1,14.38,10.55,12.68,9.02,10.84,7.43,9.39,5.88,8.25,4.79,7.49,4.15,6.73,3.7,5.8,2.92,5.07,2.37,4.42,2.03,3.77,1.83,3.14,1.43,2.68,1.27,2.36,1.05,2.12,0.89,1.94,0.81,1.69,0.76,1.55,0.62,1.49,0.52,1.38,0.4,1.15,0.39,1.01,0.34,0.9,0.29,0.78,0.23,0.66,0.15,0.58,0.12,0.5,0.1,0.49,0.08,0.49,0.08,0.46,0.08,0.43
10m TTC,53.98,46.06,49.2,41.08,43.88,36.75,38.95,31.94,33.5,28.49,28.86,25.47,24.86,22.6,20.83,19.62,17.16,17.26,14.17,15.01,11.86,13.21,9.62,11.67,8.09,9.99,6.91,8.76,5.6,7.87,4.76,6.74,4.05,5.85,3.34,5.08,2.81,4.45,2.5,3.68,2.15,3.29,1.85,3.12,1.58,2.76,1.35,2.37,1.12,2.18,0.99,1.92,0.85,1.76,0.72,1.52,0.58,1.47,0.51,1.37,0.36,1.28,0.32,1.13,0.29,1.02,0.27,0.76,0.21,0.66,0.19,0.64,0.16,0.54,0.13,0.52,0.12,0.5,0.11,0.43
