,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,45.2,54.89,32.54,38.95,20.99,22.58,12.7,12.59,8.38,7.0,5.4,3.95,3.34,2.06,2.34,1.31,1.5,0.79,1.0,0.47,0.8,0.35,0.45,0.19,0.31,0.09,0.3,0.07,0.28,0.03,0.21,0.03,0.17,0.03,0.14,0.0,0.09,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,47.47,52.57,36.26,40.67,27.03,29.29,19.12,19.51,14.04,13.15,10.37,8.98,8.45,5.99,6.44,3.77,4.52,2.25,3.7,1.52,2.57,1.08,1.83,0.73,1.62,0.59,1.34,0.49,1.12,0.37,1.03,0.24,0.68,0.24,0.52,0.1,0.4,0.05,0.37,0.03,0.3,0.03,0.21,0.03,0.21,0.03,0.21,0.03,0.17,0.03,0.17,0.03,0.16,0.03,0.16,0.03,0.16,0.03,0.16,0.03,0.09,0.03,0.09,0.03,0.09,0.03,0.09,0.03,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.0
3m TTC,47.4,52.6,37.6,42.46,29.78,32.94,22.58,24.82,17.71,18.04,14.22,12.36,10.95,9.27,8.89,6.71,7.14,4.61,5.41,3.28,4.56,2.41,3.72,1.87,2.97,1.34,2.41,0.93,1.85,0.79,1.43,0.68,1.14,0.61,0.94,0.52,0.75,0.44,0.59,0.35,0.56,0.26,0.4,0.16,0.37,0.12,0.24,0.12,0.23,0.09,0.23,0.09,0.21,0.03,0.19,0.03,0.19,0.03,0.17,0.03,0.14,0.03,0.12,0.03,0.12,0.03,0.12,0.03,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0
4m TTC,47.42,52.6,38.25,43.17,31.65,34.46,25.9,26.65,19.66,20.19,16.19,15.16,12.78,11.25,10.51,7.89,8.38,5.75,6.92,4.33,5.71,3.34,4.66,2.48,3.95,2.06,3.02,1.57,2.55,1.15,2.31,1.08,1.78,0.93,1.4,0.8,1.14,0.75,0.91,0.63,0.75,0.59,0.52,0.52,0.38,0.38,0.33,0.31,0.31,0.19,0.26,0.17,0.26,0.16,0.21,0.14,0.19,0.14,0.19,0.14,0.19,0.07,0.19,0.07,0.17,0.07,0.17,0.05,0.17,0.03,0.17,0.03,0.09,0.03,0.09,0.03,0.09,0.03,0.09,0.0
5m TTC,47.36,52.64,40.32,45.35,32.92,36.5,26.7,30.09,22.32,22.41,18.3,17.48,14.65,13.15,11.98,9.85,10.43,7.54,8.85,5.78,7.65,4.86,6.18,3.32,4.77,2.88,3.58,2.22,3.06,1.59,2.51,1.31,2.1,0.96,1.73,0.72,1.26,0.66,1.05,0.59,0.93,0.4,0.89,0.4,0.73,0.3,0.61,0.3,0.58,0.26,0.56,0.26,0.45,0.24,0.44,0.21,0.44,0.12,0.26,0.1,0.26,0.1,0.24,0.09,0.23,0.05,0.21,0.03,0.16,0.02,0.16,0.02,0.16,0.02,0.16,0.02,0.16,0.02,0.16,0.02
6m TTC,47.33,52.67,40.05,45.04,33.39,37.36,28.64,30.56,23.8,23.73,19.73,19.25,16.73,15.3,14.01,12.05,11.74,9.59,9.57,7.46,7.96,5.97,7.0,4.82,5.59,3.79,4.86,2.97,3.88,2.43,3.35,1.8,2.81,1.38,2.31,0.89,2.11,0.77,1.75,0.58,1.52,0.49,1.36,0.45,1.29,0.44,1.14,0.37,0.93,0.3,0.79,0.23,0.68,0.14,0.63,0.14,0.52,0.14,0.52,0.14,0.47,0.14,0.47,0.07,0.45,0.07,0.4,0.03,0.35,0.02,0.35,0.02,0.33,0.02,0.31,0.02,0.31,0.02,0.3,0.02
7m TTC,46.96,53.04,40.48,45.16,34.61,38.19,29.11,31.44,23.73,26.42,20.59,21.31,17.76,17.24,14.84,13.95,12.82,11.46,10.65,9.12,8.63,7.4,7.63,5.73,6.83,4.84,5.9,3.86,4.96,3.21,4.42,2.32,3.72,1.73,3.34,1.26,3.04,0.94,2.6,0.82,2.32,0.63,2.1,0.45,1.73,0.38,1.31,0.33,1.24,0.3,1.08,0.26,1.0,0.23,0.8,0.21,0.75,0.19,0.56,0.17,0.44,0.17,0.44,0.16,0.44,0.16,0.38,0.16,0.33,0.12,0.3,0.12,0.24,0.12,0.19,0.12,0.17,0.05,0.17,0.05
8m TTC,46.25,53.75,39.19,46.23,34.0,39.28,29.64,33.02,25.06,27.42,21.36,23.02,18.41,19.25,15.54,16.1,13.26,12.57,11.37,10.16,9.69,8.23,8.45,6.74,7.27,5.08,5.87,3.89,5.19,2.95,4.65,2.32,3.88,2.01,3.65,1.47,3.41,1.36,3.14,1.15,2.81,1.0,2.27,0.93,1.96,0.79,1.76,0.79,1.52,0.54,1.24,0.54,1.22,0.44,1.05,0.4,1.01,0.3,0.93,0.24,0.79,0.21,0.72,0.19,0.45,0.19,0.4,0.16,0.37,0.12,0.37,0.12,0.33,0.12,0.31,0.12,0.28,0.12,0.28,0.1
9m TTC,46.19,53.81,40.62,46.72,35.14,39.8,30.41,34.47,26.76,28.85,23.07,23.7,19.63,19.84,16.68,15.65,14.46,12.87,12.21,10.85,10.48,9.08,8.89,7.13,7.81,5.82,6.79,4.84,6.11,3.58,5.1,2.99,4.45,2.29,3.89,1.82,3.56,1.62,3.02,1.31,2.62,1.0,2.29,0.79,2.1,0.66,1.89,0.61,1.76,0.47,1.57,0.45,1.43,0.35,1.34,0.33,1.19,0.28,1.05,0.23,0.98,0.21,0.79,0.21,0.61,0.19,0.61,0.19,0.61,0.14,0.59,0.14,0.58,0.14,0.54,0.14,0.49,0.12,0.37,0.1
10m TTC,47.31,52.71,40.22,46.38,35.7,40.78,31.37,34.14,27.28,29.46,23.45,24.55,20.4,20.63,17.15,17.46,14.39,14.25,12.29,11.56,10.67,9.97,9.47,7.95,8.19,6.37,7.21,5.13,6.43,4.12,5.68,3.42,5.34,3.02,4.73,2.17,4.21,1.68,3.74,1.38,3.04,1.27,2.62,1.1,2.38,0.96,2.17,0.87,1.99,0.75,1.76,0.59,1.66,0.47,1.62,0.45,1.52,0.31,1.29,0.3,1.21,0.26,1.05,0.26,0.93,0.26,0.93,0.26,0.79,0.23,0.72,0.14,0.63,0.12,0.56,0.1,0.54,0.1,0.54,0.09
11m TTC,47.82,52.18,41.37,46.98,36.27,41.01,31.63,35.4,27.28,31.07,23.77,25.67,20.57,21.87,17.73,18.98,15.75,15.16,13.67,12.26,11.68,10.29,9.97,8.37,8.51,6.93,7.42,5.75,6.58,4.63,5.99,3.67,5.4,2.93,4.89,2.32,4.47,1.68,4.17,1.41,3.58,1.17,3.32,0.93,2.74,0.87,2.48,0.84,2.11,0.66,1.92,0.61,1.73,0.58,1.57,0.54,1.54,0.45,1.47,0.44,1.38,0.42,1.38,0.31,1.33,0.3,1.1,0.28,0.89,0.19,0.77,0.19,0.72,0.17,0.72,0.16,0.52,0.14,0.51,0.14
